Pnumber,Nnumber,NuclideName,Half-Life,HalfLifeUnits,DecayType
90,135,225Th,8.75,m,EC AP 10.00
90,130,220Th,9.7,us,A = 100.00
90,130,220Th,9.7,us,EC = 2.0E-7
90,132,222Th,2.8,ms,A = 100.00
90,131,221Th,1.68,ms,A = 100.00
90,127,217Th,0.241,ms,A = 100.00
90,126,216Th,26,ms,A = 100.00
90,126,216Th,26,ms,EC AP 0.01
90,126,216Th,134,us,A = 2.80
90,126,216Th,134,us,IT
90,129,219Th,1.05,us,A = 100.00
90,128,218Th,117,ns,A = 100.00
90,123,213Th,144,ms,A LT 100.00
90,122,212Th,31.7,ms,A = 100.00
90,122,212Th,31.7,ms,EC AP 0.30
90,125,215Th,1.2,s,A = 100.00
90,124,214Th,87,ms,A = 100.00
90,121,211Th,37,ms,EC ?
90,121,211Th,37,ms,A ?
90,120,210Th,16,ms,A ?
90,120,210Th,16,ms,EC ?
90,119,209Th,2.5,ms,A AP 100.00
90,118,208Th,1.7,ms,A = 100.00
91,120,211Pa,300,ns,A = 100.00
91,124,215Pa,14,ms,A = 100.00
91,123,214Pa,17,ms,A LE 100.00
91,122,213Pa,5.3,ms,A = 100.00
91,121,212Pa,5.1,ms,A = 100.00
91,128,219Pa,53,ns,A = 100.00
91,127,218Pa,113,us,A = 100.00
91,126,217Pa,3.6,ms,A = 100.00
91,126,217Pa,1.2,ms,A = 73.00
91,126,217Pa,1.2,ms,IT = 27.00
91,125,216Pa,0.15,s,A AP 98.00
91,125,216Pa,0.15,s,EC AP 2.00
91,129,220Pa,0.78,us,A = 100.00
91,129,220Pa,0.78,us,EC = 3.0E-7
91,131,222Pa,2.9,ms,A = 100.00
91,130,221Pa,5.9,us,A = 100.00
91,135,226Pa,1.8,m,A = 74.00
91,135,226Pa,1.8,m,EC = 26.00
91,134,225Pa,1.7,s,A = 100.00
91,133,224Pa,0.846,s,A = 100.00
91,132,223Pa,5.1,ms,A = 100.00
91,139,230Pa,17.4,d,EC = 92.20
91,139,230Pa,17.4,d,B- = 7.80
91,139,230Pa,17.4,d,A = 3.2E-3
91,138,229Pa,1.5,d,EC = 99.52
91,138,229Pa,1.5,d,A = 0.48
91,137,228Pa,22,h,EC = 98.15
91,137,228Pa,22,h,A = 1.85
91,136,227Pa,38.3,m,A = 85.00
91,136,227Pa,38.3,m,EC = 15.00
91,142,233Pa,26.975,d,B- = 100.00
91,141,232Pa,1.32,d,B- = 100.00
91,141,232Pa,1.32,d,EC
91,140,231Pa,3.28E+04,y,A = 100.00
91,140,231Pa,3.28E+04,y,SF LT 3E-10
91,146,237Pa,8.7,m,B- = 100.00
91,145,236Pa,9.1,m,B- = 100.00
91,144,235Pa,24.4,m,B- = 100.00
91,143,234Pa,6.7,h,B- = 100.00
91,143,234Pa,1.159,m,B- = 99.84
91,143,234Pa,1.159,m,IT = 0.16
91,149,240Pa,0,0,B- = 100.00
91,148,239Pa,1.8,h,B- = 100.00
91,147,238Pa,2.28,m,B- = 100.00
91,150,241Pa,0,0,0
92,123,215U,0,0,0
92,130,222U,4.7,us,A AP 100.00
92,132,224U,0.84,ms,A = 100.00
92,131,223U,18,us,A = 100.00
92,131,223U,18,us,EC = 0.20
92,134,226U,268,ms,A = 100.00
92,133,225U,95,ms,A = 100.00
92,125,217U,16,ms,A LE 100.00
92,124,216U,4.5,ms,A LE 100.00
92,124,216U,0.7,ms,A AP 0.00
92,124,216U,0.7,ms,IT ? 0.00
92,127,219U,42,us,A = 100.00
92,126,218U,0.51,ms,A = 100.00
92,126,218U,0.56,ms,A = 100.00
92,129,221U,0.66,us,A AP 100.00
92,128,220U,0,0,A ?
92,128,220U,0,0,EC ?
92,141,233U,1.59E+05,y,A = 100.00
92,141,233U,1.59E+05,y,24Ne = 9E-10
92,141,233U,1.59E+05,y,SF LT 6E-11
92,141,233U,1.59E+05,y,8Mg = <1.E-13
92,140,232U,68.9,y,A = 100.00
92,140,232U,68.9,y,24Ne = 9E-10
92,140,232U,68.9,y,SF = 3E-12
92,143,235U,7.04E+08,y,A = 100.00
92,143,235U,7.04E+08,y,SF = 7.0E-9
92,143,235U,7.04E+08,y,28Mg = 8.E-10
92,143,235U,7.04E+08,y,20Ne = 8.E-10
92,143,235U,7.04E+08,y,25Ne AP 8.E-10
92,143,235U,26,m,IT = 100.00
92,143,235U,3.6,ms,SF ?
92,142,234U,2.46E+05,y,A = 100.00
92,142,234U,2.46E+05,y,SF = 1.6E-9
92,142,234U,2.46E+05,y,Mg = 1E-11
92,142,234U,2.46E+05,y,Ne = 9E-12
92,145,237U,6.75,d,B- = 100.00
92,144,236U,2.34E+07,y,A = 100.00
92,144,236U,2.34E+07,y,SF = 9.4E-8
92,136,228U,9.1,m,A AP 95.00
92,136,228U,9.1,m,EC LT 5.00
92,135,227U,1.1,m,A = 100.00
92,138,230U,20.8,d,A = 100.00
92,138,230U,20.8,d,SF LT 1E-10
92,138,230U,20.8,d,24Ne = 5E-12
92,137,229U,58,m,EC AP 80.00
92,137,229U,58,m,A AP 20.00
92,139,231U,4.2,d,EC = 100.00
92,139,231U,4.2,d,A AP 4.0E-3
92,150,242U,16.8,m,B- = 100.00
92,151,243U,0,0,0
92,147,239U,23.45,m,B- = 100.00
92,146,238U,4.47E+09,y,A = 100.00
92,146,238U,4.47E+09,y,SF = 5.4E-5
92,146,238U,280,ns,IT = 97.40
92,146,238U,280,ns,SF = 2.60
92,149,241U,0,0,B- ?
92,148,240U,14.1,h,B- = 100.00
93,129,222Np,0,0,0
93,128,221Np,0,0,0
93,127,220Np,0,0,0
93,126,219Np,0,0,0
93,133,226Np,35,ms,A = 100.00
93,132,225Np,3.6,ms,A AP 100.00
93,132,225Np,3.6,ms,EC ?
93,131,224Np,0,0,0
93,130,223Np,0,0,0
93,149,242Np,2.2,m,B- = 100.00
93,149,242Np,5.5,m,B- = 100.00
93,148,241Np,13.9,m,B- = 100.00
93,147,240Np,61.9,m,B- = 100.00
93,147,240Np,7.22,m,B- = 99.88
93,147,240Np,7.22,m,IT = 0.12
93,146,239Np,2.356,d,B- = 100.00
93,145,238Np,2.117,d,B- = 100.00
93,152,245Np,0,0,0
93,151,244Np,2.29,m,B- = 100.00
93,150,243Np,1.85,m,B- = 100.00
93,139,232Np,14.7,m,EC = 100.00
93,139,232Np,14.7,m,A = 2.0E-4
93,138,231Np,48.8,m,EC = 98.00
93,138,231Np,48.8,m,A = 2.00
93,137,230Np,4.6,m,EC LE 97.00
93,137,230Np,4.6,m,A AP 3.00
93,136,229Np,4,m,A = 68.00
93,136,229Np,4,m,EC = 32.00
93,135,228Np,61.4,s,EC = 60.00
93,135,228Np,61.4,s,A = 40.00
93,134,227Np,0.51,s,A = 100.00
93,144,237Np,2.14E+06,y,A = 100.00
93,144,237Np,2.14E+06,y,SF LE 2E-10
93,143,236Np,1.53E+05,y,EC = 86.30
93,143,236Np,1.53E+05,y,B- = 13.50
93,143,236Np,1.53E+05,y,A = 0.16
93,143,236Np,22.5,h,B- = 50.00
93,143,236Np,22.5,h,EC = 50.00
93,142,235Np,396.1,d,EC = 100.00
93,142,235Np,396.1,d,A = 2.6E-3
93,141,234Np,4.4,d,EC = 100.00
93,140,233Np,36.2,m,EC = 100.00
93,140,233Np,36.2,m,A LE 1.0E-3
94,130,224Pu,0,0,0
94,132,226Pu,0,0,0
94,131,225Pu,0,0,0
94,127,221Pu,0,0,0
94,129,223Pu,0,0,0
94,128,222Pu,0,0,0
94,152,246Pu,10.84,d,B- = 100.00
94,151,245Pu,10.5,h,B- = 100.00
94,153,247Pu,2.27,d,B- = 100.00
94,150,244Pu,8.00E+07,y,A = 99.88
94,150,244Pu,8.00E+07,y,SF = 0.12
94,149,243Pu,4.956,h,B- = 100.00
94,148,242Pu,3.75E+05,y,A = 100.00
94,148,242Pu,3.75E+05,y,SF = 5.5E-4
94,145,239Pu,24110,y,A = 100.00
94,145,239Pu,24110,y,SF = 3.E-10
94,144,238Pu,87.7,y,A = 100.00
94,144,238Pu,87.7,y,SF = 1.9E-7
94,147,241Pu,14.329,y,B- = 100.00
94,147,241Pu,14.329,y,A = 2.5E-3
94,147,241Pu,14.329,y,SF LT 2E-14
94,146,240Pu,6561,y,A = 100.00
94,146,240Pu,6561,y,SF = 5.7E-6
94,141,235Pu,25.3,m,EC = 100.00
94,141,235Pu,25.3,m,A = 2.8E-3
94,140,234Pu,8.8,h,EC AP 94.00
94,140,234Pu,8.8,h,A AP 6.00
94,143,237Pu,45.64,d,EC = 100.00
94,143,237Pu,45.64,d,A = 4.2E-3
94,143,237Pu,0.18,s,IT
94,142,236Pu,2.858,y,A = 100.00
94,142,236Pu,2.858,y,SF = 1.9E-7
94,138,232Pu,33.8,m,EC = 90.00
94,138,232Pu,33.8,m,A = 10.00
94,137,231Pu,8.6,m,EC = 90.00
94,137,231Pu,8.6,m,A = 10.00
94,139,233Pu,20.9,m,EC = 99.88
94,139,233Pu,20.9,m,A = 0.12
94,134,228Pu,1.1,s,A = 100.00
94,133,227Pu,0,0,0
94,136,230Pu,102,s,A LT 100.00
94,135,229Pu,67,s,EC = 50.00
94,135,229Pu,67,s,A = 50.00
94,135,229Pu,67,s,SF LT 7.00
95,135,230Am,17,s,EC = 100.00
95,134,229Am,0,0,0
95,133,228Am,0,0,0
95,132,227Am,0,0,0
95,139,234Am,2.32,m,EC = 100.00
95,139,234Am,2.32,m,A
95,138,233Am,3.2,m,A AP 3.00
95,138,233Am,3.2,m,EC
95,137,232Am,79,s,A AP 3.00
95,137,232Am,79,s,EC = @ 97.00
95,136,231Am,0,0,A ?
95,136,231Am,0,0,EC = ?
95,142,237Am,73.6,m,EC = 99.97
95,142,237Am,73.6,m,A = 0.03
95,141,236Am,3.6,m,A
95,141,236Am,3.6,m,EC
95,141,236Am,2.9,m,A
95,141,236Am,2.9,m,EC
95,140,235Am,10.3,m,EC = 99.60
95,140,235Am,10.3,m,A = 0.40
95,146,241Am,432.6,y,A = 100.00
95,146,241Am,432.6,y,SF = 4E-10
95,145,240Am,50.8,h,EC = 100.00
95,145,240Am,50.8,h,A = 1.9E-4
95,145,240Am,0.94,ms,SF = &100.00
95,144,239Am,11.9,h,EC = 99.99
95,144,239Am,11.9,h,A = 0.01
95,143,238Am,98,m,EC = 100.00
95,143,238Am,98,m,A = 1.0E-4
95,149,244Am,10.1,h,B- = 100.00
95,149,244Am,0.9,ms,SF = &100.00
95,149,244Am,26,m,B- = 99.96
95,149,244Am,26,m,EC = 0.04
95,148,243Am,7364,y,A = 100.00
95,148,243Am,7364,y,SF = 3.7E-9
95,147,242Am,16.02,h,B- = 82.70
95,147,242Am,16.02,h,EC = 17.30
95,147,242Am,141,y,IT = 99.55
95,147,242Am,141,y,A = 0.45
95,147,242Am,141,y,SF = <4.7E-9
95,147,242Am,14,ms,A LT 5.0E-3
95,147,242Am,14,ms,SF = @100.00
95,147,242Am,14,ms,IT = >  0.00
95,153,248Am,10,m,B- = 100.00
95,152,247Am,23,m,B- = 100.00
95,151,246Am,39,m,B- = 100.00
95,151,246Am,25,m,B- = 100.00
95,151,246Am,25,m,IT = <  0.02
95,150,245Am,2.05,h,B- = 100.00
95,128,223Am,0,0,0
95,129,224Am,0,0,0
95,131,226Am,0,0,0
95,130,225Am,0,0,0
95,154,249Am,0,0,B- = ?
96,141,237Cm,0,0,EC = 100.00
96,141,237Cm,0,0,A LT 1.00
96,140,236Cm,0,0,EC
96,140,236Cm,0,0,A
96,136,232Cm,0,0,0
96,135,231Cm,0,0,0
96,138,234Cm,51,s,A AP 40.00
96,138,234Cm,51,s,SF = @40.00
96,138,234Cm,51,s,EC = @20.00
96,137,233Cm,23,s,EC = 80.00
96,137,233Cm,23,s,A = 20.00
96,139,235Cm,0,0,A ?
96,139,235Cm,0,0,EC ?
96,150,246Cm,4706,y,A = 99.97
96,150,246Cm,4706,y,SF = 0.03
96,152,248Cm,3.48E+05,y,A = 91.61
96,152,248Cm,3.48E+05,y,SF = 8.39
96,151,247Cm,1.56E+07,y,A = 100.00
96,143,239Cm,2.7,h,EC = 100.00
96,143,239Cm,2.7,h,A LT 1.E-3
96,142,238Cm,2.2,h,EC = 96.16
96,142,238Cm,2.2,h,A = 3.84
96,142,238Cm,2.2,h,SF = 0.05
96,145,241Cm,32.8,d,EC = 99.00
96,145,241Cm,32.8,d,A = 1.00
96,144,240Cm,27,d,A AP 99.50
96,144,240Cm,27,d,SF = 3.9E-6
96,144,240Cm,27,d,EC = <  0.50
96,147,243Cm,29.1,y,A = 99.71
96,147,243Cm,29.1,y,EC = 0.29
96,147,243Cm,29.1,y,SF = 5.3E-9
96,146,242Cm,162.8,d,A = 100.00
96,146,242Cm,162.8,d,SF = 6.2E-6
96,146,242Cm,162.8,d,34Si = 1.E-14
96,149,245Cm,8423,y,A = 100.00
96,149,245Cm,8423,y,SF = 6.1E-7
96,148,244Cm,18.1,y,A = 100.00
96,148,244Cm,18.1,y,SF = 1.4E-4
96,148,244Cm,34,ms,IT = 100.00
96,154,250Cm,8.30E+03,y,SF AP 74.00
96,154,250Cm,8.30E+03,y,A AP 18.00
96,154,250Cm,8.30E+03,y,B- AP 8.00
96,153,249Cm,64.15,m,B- = 100.00
96,156,252Cm,2,d,0
96,155,251Cm,16.8,m,B- = 100.00
97,141,238Bk,144,s,EC = 100.00
97,141,238Bk,144,s,EF = 0.05
97,142,239Bk,0,0,EC AP 99.00
97,142,239Bk,0,0,A LT 1.00
97,142,239Bk,0,0,SF LT 1.00
97,143,240Bk,4.8,m,EF = 2.0E-3
97,143,240Bk,4.8,m,EC
97,144,241Bk,4.6,m,EC ?
97,144,241Bk,4.6,m,A
97,145,242Bk,7,m,EC LE 100.00
97,146,243Bk,4.5,h,EC AP 99.85
97,146,243Bk,4.5,h,A AP 0.15
97,147,244Bk,4.35,h,EC = 99.99
97,147,244Bk,4.35,h,A = 6.0E-3
97,148,245Bk,4.95,d,EC = 99.88
97,148,245Bk,4.95,d,A = 0.12
97,149,246Bk,1.8,d,EC = 100.00
97,150,247Bk,1380,y,A LT 100.00
97,151,248Bk,9,y,A
97,151,248Bk,23.7,h,B- = 70.00
97,151,248Bk,23.7,h,EC = 30.00
97,136,233Bk,0,0,0
97,137,234Bk,1.40E+02,s,A AP 80.00
97,137,234Bk,1.40E+02,s,EC LE 20.00
97,138,235Bk,0,0,EC = ?
97,138,235Bk,0,0,A ?
97,139,236Bk,0,0,0
97,140,237Bk,1,m,EC ?
97,140,237Bk,1,m,A ?
97,152,249Bk,330,d,B- = 100.00
97,152,249Bk,330,d,A = 1.4E-3
97,152,249Bk,330,d,SF = 4.7E-8
97,153,250Bk,3.212,h,B- = 100.00
97,154,251Bk,55.6,m,B- = 100.00
97,155,252Bk,0,0,0
97,156,253Bk,10,m,B- ?
97,157,254Bk,0,0,0
98,148,246Cf,35.7,h,A = 100.00
98,148,246Cf,35.7,h,EC LT 4.0E-3
98,148,246Cf,35.7,h,SF = 2.4E-4
98,148,246Cf,45,ns,SF LE 100.00
98,149,247Cf,3.11,h,EC = 99.97
98,149,247Cf,3.11,h,A = 0.04
98,146,244Cf,19.4,m,A LE 100.00
98,147,245Cf,45,m,EC = 64.70
98,147,245Cf,45,m,A = 35.30
98,144,242Cf,3.49,m,A = 80.00
98,144,242Cf,3.49,m,EC = 20.00
98,144,242Cf,3.49,m,SF LE 0.01
98,145,243Cf,10.7,m,EC AP 86.00
98,145,243Cf,10.7,m,A AP 14.00
98,142,240Cf,64,s,A = 98.50
98,142,240Cf,64,s,SF = 1.50
98,143,241Cf,3.78,m,EC AP 75.00
98,143,241Cf,3.78,m,A AP 25.00
98,140,238Cf,21.1,ms,SF AP 95.00
98,140,238Cf,21.1,ms,A LT 5.00
98,141,239Cf,39,s,EC ?
98,141,239Cf,39,s,A ?
98,150,248Cf,333.5,d,A = 100.00
98,150,248Cf,333.5,d,SF = 2.9E-3
98,139,237Cf,0.8,s,SF = 70.00
98,139,237Cf,0.8,s,A = 30.00
98,157,255Cf,85,m,B- = 100.00
98,158,256Cf,12.3,m,SF = 100.00
98,158,256Cf,12.3,m,B- LT 1.00
98,158,256Cf,12.3,m,A AP 1.0E-6
98,155,253Cf,17.81,d,B- = 99.69
98,155,253Cf,17.81,d,A = 0.31
98,156,254Cf,60.5,d,SF = 99.69
98,156,254Cf,60.5,d,A = 0.31
98,153,251Cf,898,y,A = 100.00
98,153,251Cf,898,y,SF ?
98,154,252Cf,2.645,y,A = 96.91
98,154,252Cf,2.645,y,SF = 3.09
98,151,249Cf,351,y,A = 100.00
98,151,249Cf,351,y,SF = 5.0E-7
98,152,250Cf,13.08,y,A = 99.92
98,152,250Cf,13.08,y,SF = 0.08
99,147,246Es,7.5,m,EC = 90.10
99,147,246Es,7.5,m,A = 9.90
99,148,247Es,4.55,m,EC AP 93.00
99,148,247Es,4.55,m,A AP 7.00
99,149,248Es,24,m,EC = 99.70
99,149,248Es,24,m,A AP 0.25
99,143,242Es,17.8,s,A = 57.00
99,143,242Es,17.8,s,EC = 43.00
99,144,243Es,21,s,A = 61.00
99,144,243Es,21,s,EC = 39.00
99,144,243Es,21,s,SF LT 1.00
99,145,244Es,37,s,EC = 96.00
99,145,244Es,37,s,A = 4.00
99,146,245Es,1.1,m,EC = 60.00
99,146,245Es,1.1,m,A = 40.00
99,140,239Es,0,0,0
99,141,240Es,0,0,EC
99,141,240Es,0,0,A
99,142,241Es,8,s,EC ?
99,142,241Es,8,s,A ?
99,158,257Es,7.7,d,SF ?
99,158,257Es,7.7,d,B- ?
99,159,258Es,0,0,A ?
99,159,258Es,0,0,EC ?
99,154,253Es,20.47,d,A = 100.00
99,154,253Es,20.47,d,SF = 8.7E-6
99,155,254Es,275.7,d,A = 100.00
99,155,254Es,275.7,d,B- = 1.7E-4
99,155,254Es,275.7,d,SF LT 3.0E-6
99,155,254Es,39.3,h,B- = 98.00
99,155,254Es,39.3,h,IT LT 3.00
99,155,254Es,39.3,h,A = 0.32
99,155,254Es,39.3,h,EC = 0.08
99,155,254Es,39.3,h,SF LT 0.05
99,156,255Es,39.8,d,B- = 92.00
99,156,255Es,39.8,d,A = 8.00
99,156,255Es,39.8,d,SF = 4.1E-3
99,157,256Es,25.4,m,B- = 100.00
99,157,256Es,7.6,h,B- = 100.00
99,150,249Es,102.2,m,EC = 99.43
99,150,249Es,102.2,m,A = 0.57
99,151,250Es,8.6,h,EC AP 97.00
99,151,250Es,8.6,h,A LT 3.00
99,151,250Es,2.22,h,EC LE 100.00
99,152,251Es,33,h,EC = 99.50
99,152,251Es,33,h,A = 0.50
99,153,252Es,471.7,d,A = 78.00
99,153,252Es,471.7,d,EC = 22.00
100,141,241Fm,0.73,ms,SF AP 78.00
100,141,241Fm,0.73,ms,A LT 14.00
100,141,241Fm,0.73,ms,EC LT 12.00
100,145,245Fm,4.2,s,A LE 100.00
100,144,244Fm,3.12,ms,SF AP 97.00
100,144,244Fm,3.12,ms,EC LT 2.00
100,144,244Fm,3.12,ms,A LT 1.00
100,143,243Fm,0.231,s,A = 91.00
100,143,243Fm,0.231,s,EC LT 10.00
100,143,243Fm,0.231,s,SF = 9.00
100,142,242Fm,4,us,SF LE 100.00
100,149,249Fm,2.6,m,EC = 67.00
100,149,249Fm,2.6,m,A = 33.00
100,148,248Fm,34.5,s,A = 95.00
100,148,248Fm,34.5,s,EC = 5.00
100,148,248Fm,34.5,s,SF = 0.10
100,147,247Fm,31,s,A = 64.00
100,147,247Fm,31,s,EC = 36.00
100,147,247Fm,5.1,s,A = 88.00
100,147,247Fm,5.1,s,IT = 12.00
100,146,246Fm,1.54,s,A = 93.20
100,146,246Fm,1.54,s,SF = 6.80
100,146,246Fm,1.54,s,EC LE 1.30
100,160,260Fm,4,ms,SF = 100.00
100,152,252Fm,25.39,h,A = 100.00
100,152,252Fm,25.39,h,SF = 2.3E-3
100,151,251Fm,5.3,h,EC = 98.20
100,151,251Fm,5.3,h,A = 1.80
100,150,250Fm,30,m,A AP 90.00
100,150,250Fm,30,m,EC LT 10.00
100,150,250Fm,30,m,SF = 6.9E-3
100,150,250Fm,1.93,s,IT = 100.00
100,156,256Fm,157.6,m,SF = 91.90
100,156,256Fm,157.6,m,A = 8.10
100,155,255Fm,20.07,h,A = 100.00
100,155,255Fm,20.07,h,SF = 2.4E-5
100,154,254Fm,3.24,h,A = 99.94
100,154,254Fm,3.24,h,SF = 0.06
100,153,253Fm,3,d,EC = 88.00
100,153,253Fm,3,d,A = 12.00
100,159,259Fm,1.5,s,SF = 100.00
100,158,258Fm,370,us,SF LE 100.00
100,157,257Fm,100.5,d,A = 99.79
100,157,257Fm,100.5,d,SF = 0.21
101,151,252Md,2.3,m,EC LE 100.00
101,150,251Md,4.27,m,EC AP 90.00
101,150,251Md,4.27,m,A LT 10.00
101,153,254Md,28,m,EC LE 100.00
101,153,254Md,28,m,EC LE 100.00
101,152,253Md,6,m,EC AP 99.30
101,152,253Md,6,m,A AP 0.70
101,155,256Md,77,m,EC = 90.80
101,155,256Md,77,m,A = 9.20
101,155,256Md,77,m,SF LT 3.00
101,154,255Md,27,m,EC = 93.00
101,154,255Md,27,m,A = 7.00
101,157,258Md,51.5,d,A = 100.00
101,157,258Md,51.5,d,SF
101,157,258Md,57,m,EC AP 70.00
101,157,258Md,57,m,SF
101,156,257Md,5.52,h,EC = 85.00
101,156,257Md,5.52,h,A = 15.00
101,156,257Md,5.52,h,SF LT 1.00
101,159,260Md,31.8,d,SF AP 42.00
101,159,260Md,31.8,d,A LE 25.00
101,159,260Md,31.8,d,EC LE 23.00
101,159,260Md,31.8,d,B- LE 10.00
101,158,259Md,1.6,h,SF = 100.00
101,158,259Md,1.6,h,A LT 1.30
101,160,261Md,0,0,A ?
101,161,262Md,0,0,SF ?
101,161,262Md,0,0,A ?
101,144,245Md,0.9,ms,A
101,144,245Md,0.9,ms,SF
101,144,245Md,0.35,s,EC
101,144,245Md,0.35,s,A
101,143,244Md,0,0,0
101,146,247Md,1.2,s,A = 99.90
101,146,247Md,1.2,s,SF LT 0.10
101,146,247Md,0.25,s,A = 79.00
101,146,247Md,0.25,s,SF = 21.00
101,145,246Md,0.9,s,A = 100.00
101,145,246Md,0.9,s,EC AP 77.00
101,145,246Md,0.9,s,A LT 23.00
101,145,246Md,0.9,s,SF ?
101,145,246Md,0.9,s,EC ?
101,148,249Md,21.7,s,A AP 60.00
101,148,249Md,21.7,s,EC LE 40.00
101,148,249Md,1.9,s,A ?
101,147,248Md,13,s,A = 58.00
101,147,248Md,13,s,EC = 42.00
101,149,250Md,25,s,EC = 93.00
101,149,250Md,25,s,A = 7.00
102,159,261No,0,0,A ?
102,158,260No,106,ms,SF = 100.00
102,157,259No,58,m,A = 75.00
102,157,259No,58,m,EC = 25.00
102,157,259No,58,m,SF LT 10.00
102,156,258No,1.2,ms,SF LE 100.00
102,155,257No,24.5,s,A = 85.00
102,155,257No,24.5,s,EC LT 30.00
102,155,257No,24.5,s,SF LT 1.50
102,154,256No,2.91,s,A = 99.47
102,154,256No,2.91,s,SF = 0.53
102,153,255No,3.52,m,EC = 70.00
102,153,255No,3.52,m,A = 30.00
102,152,254No,51,s,A = 90.00
102,152,254No,51,s,EC = 10.00
102,152,254No,51,s,SF = 0.17
102,152,254No,0.28,s,IT AP 80.00
102,151,253No,1.62,m,A = 55.00
102,151,253No,1.62,m,EC = 45.00
102,150,252No,2.44,s,A = 70.70
102,150,252No,2.44,s,SF = 29.30
102,150,252No,2.44,s,EC LT 1.10
102,150,252No,110,ms,IT = 100.10
102,162,264No,0,0,A ?
102,161,263No,0,0,SF ?
102,161,263No,0,0,A ?
102,160,262No,5,ms,SF = 100.00
102,149,251No,0.8,s,A = 91.00
102,149,251No,0.8,s,SF LT 0.30
102,149,251No,0.8,s,EC ?
102,149,251No,1.02,s,A = 100.00
102,148,250No,4.2,us,SF = 100.00
102,148,250No,4.2,us,A LT 2.00
102,147,249No,0,0,0
102,146,248No,2,us,SF ?
103,159,262Lr,4,h,SF LT 10.00
103,159,262Lr,4,h,EC
103,159,262Lr,4,h,A
103,158,261Lr,39,m,SF = 100.00
103,155,258Lr,4.1,s,A AP 95.00
103,155,258Lr,4.1,s,SF = <  5.00
103,154,257Lr,4,s,A LT 100.00
103,154,257Lr,4,s,EC LT 15.00
103,154,257Lr,4,s,SF LT 3.E-2
103,157,260Lr,180,s,A = 80.00
103,157,260Lr,180,s,EC LT 40.00
103,157,260Lr,180,s,SF LT 10.00
103,156,259Lr,6.2,s,A = 78.00
103,156,259Lr,6.2,s,SF = 22.00
103,151,254Lr,18.4,s,A = 71.70
103,151,254Lr,18.4,s,EC = 28.30
103,150,253Lr,0.57,s,A AP 98.70
103,150,253Lr,0.57,s,SF AP 1.30
103,150,253Lr,1.49,s,A = 92.00
103,150,253Lr,1.49,s,SF = 8.00
103,153,256Lr,27,s,A = 85.00
103,153,256Lr,27,s,EC = 15.00
103,153,256Lr,27,s,SF LT 0.03
103,152,255Lr,31.1,s,A = 99.70
103,152,255Lr,31.1,s,EC = 0.30
103,152,255Lr,31.1,s,SF LT 0.10
103,152,255Lr,2.54,s,IT AP 60.00
103,152,255Lr,2.54,s,A AP 40.00
103,162,265Lr,0,0,SF ?
103,162,265Lr,0,0,A ?
103,161,264Lr,0,0,SF ?
103,161,264Lr,0,0,A ?
103,163,266Lr,11,h,SF = 100.00
103,160,263Lr,0,0,A ?
103,148,251Lr,0,0,EC ?
103,148,251Lr,0,0,A ?
103,149,252Lr,0.36,s,A = 100.00
103,149,252Lr,0.36,s,EC
103,149,252Lr,0.36,s,SF
104,164,268Rf,0,0,A ?
104,164,268Rf,0,0,SF ?
104,163,267Rf,0,0,0
104,162,266Rf,0,0,SF ?
104,162,266Rf,0,0,A ?
104,161,265Rf,1,m,SF AP 100.00
104,160,264Rf,0,0,A ?
104,156,260Rf,21,ms,SF LE 100.00
104,156,260Rf,21,ms,A ?
104,155,259Rf,2.4,s,A = 92.00
104,155,259Rf,2.4,s,EC = 15.00
104,155,259Rf,2.4,s,SF = 8.00
104,154,258Rf,14.7,ms,SF = 69.00
104,154,258Rf,14.7,ms,A = 31.00
104,153,257Rf,4.4,s,A = 79.30
104,153,257Rf,4.4,s,SF = 1.30
104,153,257Rf,4.4,s,EC = 19.4
104,153,257Rf,4.1,s,A LT 88.00
104,153,257Rf,4.1,s,EC = 11.00
104,153,257Rf,4.1,s,SF = < 1.40
104,159,263Rf,10,m,SF = 100.00
104,159,263Rf,10,m,A
104,158,262Rf,2.3,s,SF LE 100.00
104,158,262Rf,2.3,s,A LT 3.00
104,157,261Rf,68,s,A = 100.00
104,157,261Rf,68,s,SF = 73.00
104,157,261Rf,68,s,A = 27.00
104,152,256Rf,6.67,ms,SF = 99.68
104,152,256Rf,6.67,ms,A = 0.32
104,151,255Rf,1.68,s,SF = 58.00
104,151,255Rf,1.68,s,A = 42.00
104,151,255Rf,1.68,s,EC LT 1.00
104,150,254Rf,23,us,SF LE 100.00
104,149,253Rf,48,us,SF LE 100.00
104,149,253Rf,48,us,A AP 50.00
104,149,253Rf,48,us,SF AP 50.00
104,149,253Rf,48,us,A
105,164,269Db,0,0,A ?
105,164,269Db,0,0,SF ?
105,163,268Db,32,h,SF = 100.00
105,165,270Db,1,h,A = 83.00
105,165,270Db,1,h,A = 17.00
105,165,270Db,23,h,SF AP 100.00
105,160,265Db,0,0,A ?
105,162,267Db,73,m,SF = 100.00
105,161,266Db,0,0,A ?
105,161,266Db,0,0,SF ?
105,153,258Db,4.2,s,A = 65.00
105,153,258Db,4.2,s,EC = 35.00
105,153,258Db,4.2,s,SF LT 1.00
105,153,258Db,20,s,EC = 100.00
105,152,257Db,2.3,s,A AP 94.00
105,152,257Db,2.3,s,SF LE 6.00
105,152,257Db,0.67,s,A AP 87.00
